Time,ROOM_0BB94468:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_0BB94468:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_0BB94468:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_0BB94468:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_23047892:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_23047892:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_23047892:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_23047892:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_2EF2EAA1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_2EF2EAA1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_2EF2EAA1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_2EF2EAA1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_493C46C0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_493C46C0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_493C46C0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_493C46C0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_76BDFCB4:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_76BDFCB4:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_76BDFCB4:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_76BDFCB4:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_AC598DDF:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_AC598DDF:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_AC598DDF:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_AC598DDF:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_ACD4CC4D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_ACD4CC4D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_ACD4CC4D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_ACD4CC4D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_D69CF705:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_D69CF705:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_D69CF705:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_D69CF705:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_D7174B0E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_D7174B0E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_D7174B0E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_D7174B0E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_DA745308:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_DA745308:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_DA745308:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_DA745308:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_ECB15B3E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_ECB15B3E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_ECB15B3E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_ECB15B3E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_EDB489C9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_EDB489C9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_EDB489C9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_EDB489C9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_F1A4C2D0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_F1A4C2D0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_F1A4C2D0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_F1A4C2D0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_FE68BF79:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_FE68BF79:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_FE68BF79:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_FE68BF79:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
09:10:00,2.859683E+03,3.764830E+03,1.475909E-01,3.689311E-01,5.912085E+02,4.261066E+02,3.051130E-02,4.175644E-02,8.543917E+02,1.341571E+03,4.409570E-02,1.314640E-01,9.880002E+02,1.453448E+03,5.099062E-02,1.424283E-01,4.373548E+02,3.752316E+02,2.257148E-02,3.677020E-02,3.579256E+02,3.897612E+02,1.847213E-02,3.819358E-02,5.747135E+02,6.578999E+02,2.966204E-02,6.446870E-02,5.515181E+02,8.279696E+02,2.846512E-02,8.113363E-02,9.777049E+02,1.082538E+03,5.046080E-02,1.060809E-01,2.553123E+02,3.056487E+02,1.317735E-02,2.995036E-02,3.515582E+02,2.654177E+02,1.814376E-02,2.600906E-02,4.584130E+02,6.609518E+02,2.365995E-02,6.476700E-02,5.023790E+02,4.672399E+02,2.592729E-02,4.578627E-02,2.437823E+02,2.952985E+02,1.258227E-02,2.893602E-02
09:20:00,2.834629E+03,3.799012E+03,1.462978E-01,3.722808E-01,5.861164E+02,4.360028E+02,3.024849E-02,4.272624E-02,8.452222E+02,1.344085E+03,4.362244E-02,1.317102E-01,9.789299E+02,1.466626E+03,5.052249E-02,1.437196E-01,4.323228E+02,3.778300E+02,2.231177E-02,3.702481E-02,3.537225E+02,3.985068E+02,1.825520E-02,3.905057E-02,5.665940E+02,6.630221E+02,2.924297E-02,6.497066E-02,5.427223E+02,8.245726E+02,2.801116E-02,8.080076E-02,9.662976E+02,1.081859E+03,4.987206E-02,1.060145E-01,2.498103E+02,3.042284E+02,1.289337E-02,2.981120E-02,3.474893E+02,2.697562E+02,1.793375E-02,2.643424E-02,4.501963E+02,6.586420E+02,2.323588E-02,6.454069E-02,4.972187E+02,4.715588E+02,2.566096E-02,4.620949E-02,2.384978E+02,2.941939E+02,1.230952E-02,2.882780E-02
09:30:00,2.811699E+03,3.833430E+03,1.451144E-01,3.756535E-01,5.816094E+02,4.467476E+02,3.001588E-02,4.377919E-02,8.369845E+02,1.344746E+03,4.319728E-02,1.317749E-01,9.707973E+02,1.478008E+03,5.010275E-02,1.448349E-01,4.279088E+02,3.799802E+02,2.208395E-02,3.723549E-02,3.500736E+02,4.073130E+02,1.806687E-02,3.991351E-02,5.593570E+02,6.689532E+02,2.886945E-02,6.555188E-02,5.348443E+02,8.211768E+02,2.760456E-02,8.046801E-02,9.560076E+02,1.082228E+03,4.934098E-02,1.060506E-01,2.449605E+02,3.031400E+02,1.264306E-02,2.970456E-02,3.439257E+02,2.752148E+02,1.774982E-02,2.696916E-02,4.428684E+02,6.568932E+02,2.285768E-02,6.436935E-02,4.927072E+02,4.761166E+02,2.542811E-02,4.665611E-02,2.338538E+02,2.933885E+02,1.206983E-02,2.874889E-02
09:40:00,2.790513E+03,3.867483E+03,1.440210E-01,3.789905E-01,5.775984E+02,4.581004E+02,2.980887E-02,4.489170E-02,8.295336E+02,1.343505E+03,4.281272E-02,1.316533E-01,9.634399E+02,1.487480E+03,4.972302E-02,1.457630E-01,4.239862E+02,3.817356E+02,2.188150E-02,3.740749E-02,3.468640E+02,4.160748E+02,1.790122E-02,4.077208E-02,5.528553E+02,6.754655E+02,2.853388E-02,6.619005E-02,5.277327E+02,8.177204E+02,2.723752E-02,8.012931E-02,9.466375E+02,1.083298E+03,4.885737E-02,1.061555E-01,2.406510E+02,3.022798E+02,1.242063E-02,2.962029E-02,3.407621E+02,2.816707E+02,1.758655E-02,2.760182E-02,4.362765E+02,6.555218E+02,2.251746E-02,6.423498E-02,4.887120E+02,4.808622E+02,2.522191E-02,4.712114E-02,2.297393E+02,2.927917E+02,1.185746E-02,2.869042E-02
09:50:00,2.770778E+03,3.900568E+03,1.430024E-01,3.822325E-01,5.739963E+02,4.698853E+02,2.962296E-02,4.604655E-02,8.227370E+02,1.340271E+03,4.246193E-02,1.313364E-01,9.567223E+02,1.494835E+03,4.937631E-02,1.464837E-01,4.204854E+02,3.831451E+02,2.170082E-02,3.754560E-02,3.440276E+02,4.246493E+02,1.775483E-02,4.161229E-02,5.469606E+02,6.823840E+02,2.822964E-02,6.686802E-02,5.212574E+02,8.141694E+02,2.690331E-02,7.978134E-02,9.380306E+02,1.084870E+03,4.841315E-02,1.063096E-01,2.367858E+02,3.015813E+02,1.222114E-02,2.955184E-02,3.379384E+02,2.890032E+02,1.744081E-02,2.832037E-02,4.302923E+02,6.544202E+02,2.220860E-02,6.412704E-02,4.851526E+02,4.857475E+02,2.503820E-02,4.759986E-02,2.260597E+02,2.923446E+02,1.166754E-02,2.864662E-02
10:00:00,2.752285E+03,3.932143E+03,1.420480E-01,3.853266E-01,5.707351E+02,4.819614E+02,2.945464E-02,4.722994E-02,8.164943E+02,1.334942E+03,4.213974E-02,1.308141E-01,9.505431E+02,1.499904E+03,4.905739E-02,1.469804E-01,4.173400E+02,3.842530E+02,2.153848E-02,3.765414E-02,3.415027E+02,4.328889E+02,1.762451E-02,4.241968E-02,5.415760E+02,6.895624E+02,2.795172E-02,6.757145E-02,5.153204E+02,8.104739E+02,2.659689E-02,7.941922E-02,9.300717E+02,1.086851E+03,4.800238E-02,1.065038E-01,2.333011E+02,3.009951E+02,1.204128E-02,2.949441E-02,3.353987E+02,2.970967E+02,1.730974E-02,2.911348E-02,4.248198E+02,6.534968E+02,2.192615E-02,6.403658E-02,4.819563E+02,4.907344E+02,2.487324E-02,4.808852E-02,2.227510E+02,2.920045E+02,1.149678E-02,2.861329E-02
10:10:00,2.734850E+03,3.961590E+03,1.411481E-01,3.882121E-01,5.677580E+02,4.941973E+02,2.930100E-02,4.842897E-02,8.107192E+02,1.327410E+03,4.184167E-02,1.300760E-01,9.448163E+02,1.502516E+03,4.876182E-02,1.472362E-01,4.144926E+02,3.850895E+02,2.139153E-02,3.773611E-02,3.392369E+02,4.406599E+02,1.750758E-02,4.318114E-02,5.366182E+02,6.969381E+02,2.769584E-02,6.829420E-02,5.098367E+02,8.066344E+02,2.631386E-02,7.904298E-02,9.226603E+02,1.089151E+03,4.761985E-02,1.067291E-01,2.301368E+02,3.004963E+02,1.187796E-02,2.944554E-02,3.330959E+02,3.058122E+02,1.719088E-02,2.996755E-02,4.197757E+02,6.527230E+02,2.166581E-02,6.396076E-02,4.790617E+02,4.957856E+02,2.472385E-02,4.858350E-02,2.197543E+02,2.917249E+02,1.134210E-02,2.858590E-02
10:20:00,2.718325E+03,3.988316E+03,1.402952E-01,3.908309E-01,5.650193E+02,5.064672E+02,2.915965E-02,4.963133E-02,8.053411E+02,1.317579E+03,4.156410E-02,1.291126E-01,9.394723E+02,1.502476E+03,4.848601E-02,1.472322E-01,4.118964E+02,3.856952E+02,2.125753E-02,3.779544E-02,3.371876E+02,4.478307E+02,1.740181E-02,4.388379E-02,5.320197E+02,7.044315E+02,2.745850E-02,6.902849E-02,5.047363E+02,8.026265E+02,2.605062E-02,7.865025E-02,9.157143E+02,1.091703E+03,4.726136E-02,1.069793E-01,2.272433E+02,3.000582E+02,1.172862E-02,2.940261E-02,3.309913E+02,3.150043E+02,1.708226E-02,3.086831E-02,4.150923E+02,6.520578E+02,2.142409E-02,6.389559E-02,4.764190E+02,5.008684E+02,2.458745E-02,4.908157E-02,2.170203E+02,2.914694E+02,1.120099E-02,2.856087E-02
10:30:00,2.702593E+03,4.011996E+03,1.394833E-01,3.931513E-01,5.624823E+02,5.185155E+02,2.902871E-02,5.081196E-02,8.003038E+02,1.305495E+03,4.130411E-02,1.279283E-01,9.344562E+02,1.499869E+03,4.822713E-02,1.469767E-01,4.095133E+02,3.861577E+02,2.113454E-02,3.784075E-02,3.353200E+02,4.544663E+02,1.730542E-02,4.453399E-02,5.277270E+02,7.118869E+02,2.723694E-02,6.975904E-02,4.999638E+02,7.983539E+02,2.580429E-02,7.823157E-02,9.091691E+02,1.094056E+03,4.692355E-02,1.072098E-01,2.245800E+02,2.995986E+02,1.159116E-02,2.935758E-02,3.290539E+02,3.244434E+02,1.698227E-02,3.179327E-02,4.107158E+02,6.513436E+02,2.119820E-02,6.382561E-02,4.739883E+02,5.058859E+02,2.446200E-02,4.957323E-02,2.145093E+02,2.911583E+02,1.107139E-02,2.853039E-02
10:40:00,2.687562E+03,4.032166E+03,1.387075E-01,3.951277E-01,5.601176E+02,5.303364E+02,2.890668E-02,5.197031E-02,7.955621E+02,1.291006E+03,4.105938E-02,1.265085E-01,9.297241E+02,1.494433E+03,4.798290E-02,1.464439E-01,4.073122E+02,3.864863E+02,2.102094E-02,3.787294E-02,3.336064E+02,4.603810E+02,1.721698E-02,4.511355E-02,5.236971E+02,7.192830E+02,2.702894E-02,7.048378E-02,4.954743E+02,7.938324E+02,2.557258E-02,7.778851E-02,9.029729E+02,1.096389E+03,4.660374E-02,1.074384E-01,2.221138E+02,2.991353E+02,1.146387E-02,2.931218E-02,3.272586E+02,3.340008E+02,1.688961E-02,3.272981E-02,4.066030E+02,6.506251E+02,2.098593E-02,6.375520E-02,4.717376E+02,5.108901E+02,2.434584E-02,5.006360E-02,2.121889E+02,2.908011E+02,1.095163E-02,2.849538E-02
10:50:00,2.673160E+03,4.048595E+03,1.379642E-01,3.967375E-01,5.579018E+02,5.418853E+02,2.879231E-02,5.310200E-02,7.910792E+02,1.274090E+03,4.082801E-02,1.248509E-01,9.252407E+02,1.486076E+03,4.775150E-02,1.456249E-01,4.052678E+02,3.867072E+02,2.091542E-02,3.789459E-02,3.320238E+02,4.654606E+02,1.713530E-02,4.561127E-02,5.198951E+02,7.265745E+02,2.683271E-02,7.119827E-02,4.912315E+02,7.890574E+02,2.535360E-02,7.732060E-02,8.970834E+02,1.098771E+03,4.629977E-02,1.076718E-01,2.198176E+02,2.986680E+02,1.134536E-02,2.926639E-02,3.255852E+02,3.434830E+02,1.680325E-02,3.365898E-02,4.027189E+02,6.499017E+02,2.078546E-02,6.368432E-02,4.696408E+02,5.159184E+02,2.423763E-02,5.055632E-02,2.100323E+02,2.903928E+02,1.084032E-02,2.845538E-02
11:00:00,2.659304E+03,4.061307E+03,1.372490E-01,3.979830E-01,5.558129E+02,5.531056E+02,2.868451E-02,5.420148E-02,7.868188E+02,1.254830E+03,4.060813E-02,1.229634E-01,9.209714E+02,1.474833E+03,4.753116E-02,1.445231E-01,4.033565E+02,3.868446E+02,2.081678E-02,3.790804E-02,3.305517E+02,4.696395E+02,1.705933E-02,4.602075E-02,5.162869E+02,7.337115E+02,2.664649E-02,7.189762E-02,4.871986E+02,7.840547E+02,2.514545E-02,7.683038E-02,8.914576E+02,1.101195E+03,4.600941E-02,1.079093E-01,2.176651E+02,2.981939E+02,1.123426E-02,2.921994E-02,3.240150E+02,3.527143E+02,1.672221E-02,3.456355E-02,3.990285E+02,6.491817E+02,2.059499E-02,6.361376E-02,4.676746E+02,5.210078E+02,2.413615E-02,5.105503E-02,2.080141E+02,2.899267E+02,1.073616E-02,2.840970E-02
11:10:00,2.645951E+03,4.070426E+03,1.365599E-01,3.988765E-01,5.538357E+02,5.638895E+02,2.858247E-02,5.525820E-02,7.827572E+02,1.233447E+03,4.039851E-02,1.208681E-01,9.168939E+02,1.460854E+03,4.732072E-02,1.431533E-01,4.015615E+02,3.868658E+02,2.072414E-02,3.791012E-02,3.291752E+02,4.728695E+02,1.698828E-02,4.633722E-02,5.128507E+02,7.405668E+02,2.646913E-02,7.256936E-02,4.833525E+02,7.788283E+02,2.494694E-02,7.631824E-02,8.860692E+02,1.103582E+03,4.573131E-02,1.081433E-01,2.156383E+02,2.976995E+02,1.112964E-02,2.917149E-02,3.225348E+02,3.615250E+02,1.664581E-02,3.542690E-02,3.955099E+02,6.484345E+02,2.041338E-02,6.354054E-02,4.658220E+02,5.261244E+02,2.404053E-02,5.155641E-02,2.061167E+02,2.893832E+02,1.063822E-02,2.835645E-02
11:20:00,2.633067E+03,4.076575E+03,1.358949E-01,3.994789E-01,5.519583E+02,5.741824E+02,2.848557E-02,5.626681E-02,7.788762E+02,1.210364E+03,4.019820E-02,1.186061E-01,9.129909E+02,1.444563E+03,4.711928E-02,1.415568E-01,3.998693E+02,3.867656E+02,2.063680E-02,3.790030E-02,3.278824E+02,4.751696E+02,1.692156E-02,4.656258E-02,5.095693E+02,7.470584E+02,2.629977E-02,7.320546E-02,4.796753E+02,7.734456E+02,2.475715E-02,7.579078E-02,8.808980E+02,1.105903E+03,4.546441E-02,1.083707E-01,2.137229E+02,2.971864E+02,1.103078E-02,2.912122E-02,3.211341E+02,3.698073E+02,1.657352E-02,3.623847E-02,3.921460E+02,6.476633E+02,2.023976E-02,6.346498E-02,4.640699E+02,5.312285E+02,2.395011E-02,5.205656E-02,2.043261E+02,2.887606E+02,1.054580E-02,2.829544E-02
11:30:00,2.620621E+03,4.080565E+03,1.352525E-01,3.998698E-01,5.501703E+02,5.839352E+02,2.839330E-02,5.722247E-02,7.751593E+02,1.186236E+03,4.000637E-02,1.162417E-01,9.092471E+02,1.426608E+03,4.692606E-02,1.397973E-01,3.982684E+02,3.865321E+02,2.055418E-02,3.787741E-02,3.266632E+02,4.766253E+02,1.685864E-02,4.670521E-02,5.064280E+02,7.531281E+02,2.613764E-02,7.380021E-02,4.761510E+02,7.680032E+02,2.457525E-02,7.525747E-02,8.759256E+02,1.108142E+03,4.520777E-02,1.085901E-01,2.119066E+02,2.966551E+02,1.093704E-02,2.906916E-02,3.198041E+02,3.774890E+02,1.650488E-02,3.699118E-02,3.889220E+02,6.468706E+02,2.007336E-02,6.338730E-02,4.624071E+02,5.362530E+02,2.386429E-02,5.254891E-02,2.026303E+02,2.880589E+02,1.045828E-02,2.822668E-02
11:40:00,2.608583E+03,4.083303E+03,1.346313E-01,4.001380E-01,5.484633E+02,5.931036E+02,2.830520E-02,5.812088E-02,7.715928E+02,1.161967E+03,3.982229E-02,1.138635E-01,9.056495E+02,1.407942E+03,4.674038E-02,1.379681E-01,3.967492E+02,3.861518E+02,2.047577E-02,3.784014E-02,3.255094E+02,4.773917E+02,1.679909E-02,4.678028E-02,5.034142E+02,7.587321E+02,2.598209E-02,7.434933E-02,4.727662E+02,7.626380E+02,2.440055E-02,7.473174E-02,8.711365E+02,1.110287E+03,4.496060E-02,1.088003E-01,2.101790E+02,2.961068E+02,1.084787E-02,2.901543E-02,3.185375E+02,3.845402E+02,1.643951E-02,3.768211E-02,3.858253E+02,6.460623E+02,1.991352E-02,6.330810E-02,4.608245E+02,5.411148E+02,2.378261E-02,5.302532E-02,2.010192E+02,2.872826E+02,1.037512E-02,2.815060E-02
11:50:00,2.596930E+03,4.085991E+03,1.340298E-01,4.004013E-01,5.468300E+02,6.016478E+02,2.822090E-02,5.895812E-02,7.681646E+02,1.138715E+03,3.964536E-02,1.115850E-01,9.021872E+02,1.389804E+03,4.656169E-02,1.361907E-01,3.953035E+02,3.856111E+02,2.040116E-02,3.778715E-02,3.244139E+02,4.776943E+02,1.674255E-02,4.680992E-02,5.005173E+02,7.638361E+02,2.583258E-02,7.484946E-02,4.695095E+02,7.575324E+02,2.423246E-02,7.423144E-02,8.665173E+02,1.112333E+03,4.472219E-02,1.090007E-01,2.085313E+02,2.955440E+02,1.076283E-02,2.896028E-02,3.173280E+02,3.909874E+02,1.637708E-02,3.831385E-02,3.828452E+02,6.452475E+02,1.975971E-02,6.322826E-02,4.593141E+02,5.457160E+02,2.370466E-02,5.347619E-02,1.994843E+02,2.864412E+02,1.029590E-02,2.806816E-02
12:00:00,2.585640E+03,4.090532E+03,1.334472E-01,4.008463E-01,5.452642E+02,6.098295E+02,2.814009E-02,5.975984E-02,7.648646E+02,1.117867E+03,3.947504E-02,1.095421E-01,8.988506E+02,1.373559E+03,4.638949E-02,1.345989E-01,3.939244E+02,3.851361E+02,2.032998E-02,3.774061E-02,3.233709E+02,4.777984E+02,1.668872E-02,4.682010E-02,4.977282E+02,7.687814E+02,2.568863E-02,7.533403E-02,4.663711E+02,7.528844E+02,2.407048E-02,7.377598E-02,8.620563E+02,1.114884E+03,4.449195E-02,1.092508E-01,2.069559E+02,2.949702E+02,1.068152E-02,2.890406E-02,3.161705E+02,3.971005E+02,1.631734E-02,3.891285E-02,3.799727E+02,6.444395E+02,1.961146E-02,6.314908E-02,4.578696E+02,5.500745E+02,2.363011E-02,5.390327E-02,1.980183E+02,2.855508E+02,1.022024E-02,2.798091E-02
12:10:00,2.574695E+03,4.098037E+03,1.328823E-01,4.015817E-01,5.437608E+02,6.180931E+02,2.806250E-02,6.056958E-02,7.616840E+02,1.100041E+03,3.931088E-02,1.077953E-01,8.956316E+02,1.359728E+03,4.622335E-02,1.332436E-01,3.926059E+02,3.850965E+02,2.026194E-02,3.773672E-02,3.223755E+02,4.778155E+02,1.663735E-02,4.682177E-02,4.950393E+02,7.740771E+02,2.554985E-02,7.585295E-02,4.633425E+02,7.487891E+02,2.391417E-02,7.337470E-02,8.577437E+02,1.118804E+03,4.426937E-02,1.096349E-01,2.054466E+02,2.943951E+02,1.060362E-02,2.884770E-02,3.150605E+02,4.032701E+02,1.626006E-02,3.951740E-02,3.772001E+02,6.436662E+02,1.946835E-02,6.307331E-02,4.564853E+02,5.543199E+02,2.355866E-02,5.431927E-02,1.966150E+02,2.846419E+02,1.014781E-02,2.789185E-02
12:20:00,2.564077E+03,4.109021E+03,1.323343E-01,4.026581E-01,5.423153E+02,6.268106E+02,2.798790E-02,6.142382E-02,7.586150E+02,1.085560E+03,3.915249E-02,1.063765E-01,8.925229E+02,1.348509E+03,4.606291E-02,1.321442E-01,3.913431E+02,3.857952E+02,2.019677E-02,3.780519E-02,3.214235E+02,4.778014E+02,1.658821E-02,4.682038E-02,4.924439E+02,7.801763E+02,2.541589E-02,7.645060E-02,4.604164E+02,7.452797E+02,2.376314E-02,7.303083E-02,8.535706E+02,1.124827E+03,4.405399E-02,1.102251E-01,2.039979E+02,2.938253E+02,1.052885E-02,2.879187E-02,3.139944E+02,4.098230E+02,1.620504E-02,4.015951E-02,3.745207E+02,6.429510E+02,1.933006E-02,6.300322E-02,4.551565E+02,5.585839E+02,2.349008E-02,5.473709E-02,1.952692E+02,2.837427E+02,1.007835E-02,2.780373E-02
12:30:00,2.553772E+03,4.123656E+03,1.318024E-01,4.040923E-01,5.409238E+02,6.362995E+02,2.791609E-02,6.235365E-02,7.556509E+02,1.074468E+03,3.899951E-02,1.052896E-01,8.895183E+02,1.339804E+03,4.590784E-02,1.312912E-01,3.901317E+02,3.874822E+02,2.013424E-02,3.797051E-02,3.205113E+02,4.777492E+02,1.654113E-02,4.681526E-02,4.899361E+02,7.874745E+02,2.528646E-02,7.716576E-02,4.575865E+02,7.423471E+02,2.361708E-02,7.274347E-02,8.495293E+02,1.133584E+03,4.384540E-02,1.110832E-01,2.026050E+02,2.932703E+02,1.045696E-02,2.873749E-02,3.129689E+02,4.170401E+02,1.615211E-02,4.086670E-02,3.719286E+02,6.423214E+02,1.919627E-02,6.294153E-02,4.538791E+02,5.629899E+02,2.342416E-02,5.516883E-02,1.939764E+02,2.828818E+02,1.001162E-02,2.771937E-02
12:40:00,2.543764E+03,4.141812E+03,1.312858E-01,4.058715E-01,5.395829E+02,6.468200E+02,2.784688E-02,6.338459E-02,7.527856E+02,1.066484E+03,3.885163E-02,1.045073E-01,8.866121E+02,1.333184E+03,4.575785E-02,1.306427E-01,3.889677E+02,3.903655E+02,2.007417E-02,3.825308E-02,3.196358E+02,4.775819E+02,1.649595E-02,4.679887E-02,4.875108E+02,7.963040E+02,2.516128E-02,7.803098E-02,4.548471E+02,7.399321E+02,2.347569E-02,7.250685E-02,8.456128E+02,1.145596E+03,4.364327E-02,1.122604E-01,2.012639E+02,2.927405E+02,1.038774E-02,2.868557E-02,3.119811E+02,4.251585E+02,1.610113E-02,4.166224E-02,3.694188E+02,6.418051E+02,1.906673E-02,6.289094E-02,4.526497E+02,5.676409E+02,2.336071E-02,5.562459E-02,1.927325E+02,2.820855E+02,9.947424E-03,2.764135E-02
